gene_id	gene_short_name	GS-1_FPKM	GS-2_FPKM	GS-3_FPKM	CK-1_FPKM	CK-2_FPKM	CK-3_FPKM	M-1_FPKM	M-2_FPKM	M-3_FPKM	GS-1_count	GS-2_count	GS-3_count	CK-1_count	CK-2_count	CK-3_count	M-1_count	M-2_count	M-3_count
21887	Tle3	11.8123	11.9999	11.0548	10.4774	15.626	10.7892	11.6196	12.3135	11.2347	1571.98	1585.96	1502.19	1396.26	2065.85	1444.96	1579.04	1642.89	1518.49
21888	Tle4	13.0323	13.1681	14.0186	12.813	11.0239	13.2732	14.6645	11.4528	10.6369	1575.8	1592.92	1680.36	1521.84	1351.1	1591.92	1722.78	1365.47	1247.4
114606	Tle6	2.18329	2.53713	2.22901	2.57979	2.68433	3.28199	2.27126	2.64851	2.96507	130.76	151.044	134.233	155.347	159.55	198.569	138.602	158.387	179.229
228012	Tlk1	25.6457	21.1328	32.0227	23.3076	20.8173	25.0618	34.5465	23.2366	22.6758	3364.45	2806.24	4100.21	3005.54	2847.92	3254.52	4307.97	3026.07	2886.58
24086	Tlk2	13.3058	14.7253	16.8922	13.0026	15.509	12.9845	15.4675	13.5844	13.4032	2215.29	2481.3	2716.39	2146.02	2671.77	2148.36	2452.75	2242.01	2178.67
21892	Tll1	1.9205	1.67173	1.72618	2.01881	1.20972	1.58579	2.36213	1.83451	2.09355	295.88	259.358	257.484	307.903	191.829	243.444	345.993	280.374	312.525
24087	Tll2	0.0264207	0.0742951	0.0224297	0.0085452	0.00857554	0	0.0186286	0	0.0327152	2.86336	7.94969	2.4406	0.930221	0.922255	0	2.05337	0	3.6026
21894	Tln1	88.9966	93.1638	89.5934	102.459	99.2648	92.6006	98.3598	87.8987	83.1278	22943.1	23906.7	22879.4	26642.5	25655.3	24044.8	25666.1	22962.2	22005.6
70549	Tln2	5.90954	5.16433	5.9541	6.04346	3.02279	7.04565	6.68757	7.03876	6.86288	2275.42	1993.38	2263.66	2343.23	1179.56	2731.73	2572.87	2734.88	2668.62
21897	Tlr1	3.00654	4.43629	3.31467	4.05705	16.3943	2.56938	3.63854	3.03314	3.50851	240.522	357.736	256.263	315.345	1351.1	208.666	274.125	234.137	262.989
239081	Tlr11	1.5741	0.880933	1.03729	1.19745	0.94899	1.31488	1.59254	1.61739	1.74488	146.031	82.478	93.9632	108.836	90.381	121.161	141.682	146.582	153.11
384059	Tlr12	0.787453	1.00525	1.13551	1.15912	1.27246	0.736763	0.938292	0.881774	0.605048	59.1761	75.522	80.5399	87.4408	96.8367	56.093	68.7878	65.9125	45.0324
279572	Tlr13	3.68804	6.0625	5.41163	5.9896	21.3154	3.62097	3.49784	2.91898	3.06859	482.953	801.925	693.131	769.293	2885.74	468.937	433.261	372.848	380.974
24088	Tlr2	12.0602	24.284	18.9479	14.9944	45.0786	9.42113	10.8642	9.32558	10.251	905.776	1816.5	1374.06	1116.27	3448.31	706.772	782.333	695.525	755.644
142980	Tlr3	16.2657	23.2429	30.0703	14.6	23.4443	12.5464	12.4912	9.53246	9.75212	2089.3	3011.94	3815.88	1812.07	3142.12	1569.48	1495.88	1185.44	1160.04
21898	Tlr4	21.439	23.5995	23.5402	20.2115	25.7935	21.2621	22.6422	20.1362	21.4944	2392.81	2671.09	2518.7	2185.09	3003.78	2330.1	2329.55	2186.92	2248.92
53791	Tlr5	2.89559	2.00007	3.93613	2.55309	1.61307	2.58569	3.57789	3.32491	3.11373	250.067	171.912	328.261	215.811	141.105	221.006	296.712	283.325	262.089
21899	Tlr6	1.74752	3.27449	2.41395	2.27903	4.28527	1.82769	1.93541	2.02484	2.47814	125.988	235.509	172.063	160.928	315.411	130.136	134.496	143.63	169.322
170743	Tlr7	4.48389	6.79588	7.028	5.83597	13.4184	4.26011	4.1197	3.24984	3.83287	489.634	750.252	741.944	616.737	1526.33	457.719	416.834	345.303	391.782
170744	Tlr8	6.46672	9.25848	9.24298	8.81874	9.44899	6.29873	6.72062	6.20505	5.97928	611.804	883.409	865.194	798.13	927.788	580.002	594.45	567.635	519.674
81897	Tlr9	1.60889	1.69266	1.97981	1.62705	9.31675	0.926454	0.969535	0.803915	0.875515	128.851	133.157	156.199	129.301	740.571	74.0428	78.028	63.945	69.35
21909	Tlx2	0.0477585	0	0	0	0.0936668	0	0.0971975	0.09554	0.287979	0.954453	0	0	0	1.84451	0	2.05337	1.96754	6.30454
27140	Tlx3	0	0	0.0533543	0	0	0	0	0	0	0	0	1.2203	0	0	0	0	0	0
94043	Tm2d1	25.7221	30.0934	30.191	27.8993	31.8617	28.0614	30.5091	27.8646	29.9927	506.814	597.22	561.339	533.947	644.656	544.102	551.329	532.219	550.296
69742	Tm2d2	43.5335	44.5677	41.6218	44.7001	43.4475	46.8275	49.7758	44.6208	48.7296	1284.69	1302.75	1182.47	1316.26	1276.4	1393.35	1444.54	1295.62	1403.21
68634	Tm2d3	22.3738	23.9432	21.7968	25.2895	27.2931	24.027	25.0906	26.2242	26.9603	403.734	425.308	381.954	453.018	486.028	433.038	452.768	467.29	480.046
17112	Tm4sf1	95.9635	99.6142	88.2198	92.8183	100.147	108.924	109.944	112.751	128.629	4527.92	4747.95	3986.73	4307.85	4889.79	5066.32	4948.62	5274.97	5840.71
277203	Tm4sf19	0.151297	0.478498	0.0495021	0.0742572	0.691065	0.26464	0.123003	0	0.183141	3.81781	11.9245	1.2203	1.86044	17.5228	6.73116	3.08005	0	4.50324
66261	Tm4sf20	0.907104	0.929527	0.812422	0.738867	0.584316	0.7477	0.735168	0.59054	0.558422	37.2237	38.7547	32.9482	29.7671	24.9009	30.2902	28.7472	23.6105	21.6156
229302	Tm4sf4	0	0.0305436	0	0	0	0	0	0	0.0893969	0	0.993711	0	0	0	0	0	0	2.70195
75604	Tm4sf5	0.353725	0.212519	0.397546	0.497879	1.74511	0.1786	0.054992	0.157909	0.148443	6.68117	3.97484	7.32181	9.30221	33.2012	3.36558	1.02668	2.95131	2.70195
107769	Tm6sf1	6.76063	8.03182	6.48837	8.38959	9.08614	6.92402	8.04017	7.08185	8.09751	339.785	405.434	312.397	412.088	472.194	342.167	385.007	351.206	394.484
107770	Tm6sf2	0.966578	0.730653	1.15297	1.08344	0.902609	1.61196	0.954808	1.21645	1.76915	26.7247	19.8742	31.7278	29.7671	24.9009	44.8744	26.6938	33.4481	48.635
73166	Tm7sf2	5.23129	5.36543	4.8297	4.23512	6.325	4.66313	4.30974	4.60038	5.64391	144.122	146.075	126.911	115.347	173.384	129.014	117.042	125.922	153.11
67623	Tm7sf3	17.9833	17.6273	18.1326	19.7858	15.3949	20.5389	19.7278	19.4527	21.3923	1462.22	1433.92	1431.41	1580.45	1273.63	1662.6	1524.63	1547.47	1656.29
74140	Tm9sf1	27.7962	30.6535	27.9488	30.8344	35.7659	28.61	26.3274	26.6067	28.3263	1474.63	1603.85	1433.85	1635.33	1898	1529.1	1377.81	1418.59	1505.88
68059	Tm9sf2	116.01	119.357	127.938	124.456	123.685	121.541	137.36	114.653	120.28	8449.77	8738.69	8852.07	8761.75	9404.23	8691.05	9148.78	8115.11	8250.84
107358	Tm9sf3	88.0624	89.9203	97.8374	91.5457	81.9122	91.2407	106.102	94.4204	95.8017	14566.9	15119.3	15124.4	14697.5	14181.5	14789.5	15896.1	15005.4	14500.4
99237	Tm9sf4	16.6748	17.3862	18.8268	15.9412	22.3589	15.9197	17.2947	15.6921	16.631	1813.46	1870.16	2009.84	1727.42	2434.75	1745.61	1862.4	1694.05	1782.38
66282	Tma16	3.80586	4.69176	4.30877	4.14321	5.97254	3.03694	3.28549	3.22492	3.22562	123.124	154.025	136.674	133.022	201.052	97.6018	103.695	105.263	105.376
66167	Tma7	58.9366	71.5382	55.0655	64.1863	82.4096	59.81	65.0772	57.5888	60.3652	828.465	999.673	762.689	884.64	1178.64	831.298	895.268	799.804	825.895
69660	Tmbim1	76.3548	77.0432	66.173	80.0711	59.297	80.8746	81.6332	75.5228	73.1514	4609.05	4605.85	3809.78	4761.8	3553.45	4861.02	4775.11	4485	4237.55
68212	Tmbim4	57.3371	61.0375	58.1911	59.1134	80.636	55.7688	57.7437	58.6755	62.7465	786.469	836.704	761.468	805.572	1123.31	763.987	763.853	801.772	832.199
110213	Tmbim6	333.146	366.221	341.751	347.467	374.215	350.649	329.754	321.332	322.213	17693.6	19346.6	17508.9	18460.2	19924.4	18696.9	17167.2	16962.1	16930.4
13409	Tmc1	0.0513342	0.0968237	0.0796728	0.03366	0.0316247	0.100626	0.0875767	0.0791654	0.0651946	5.72672	10.9308	8.54211	3.72088	3.68902	11.2186	9.24016	8.85392	7.20519
192140	Tmc2	0.00866843	0	0.0110509	0	0.0164626	0	0.0186845	0.00887358	0	0.954453	0	1.2203	0	1.84451	0	2.05337	0.983769	0
233424	Tmc3	0.399461	0.241849	0.325255	0.404032	0.275893	0.254981	0.352939	0.268591	0.416247	52.4949	31.7987	42.7106	53.0226	36.8902	33.6558	46.2008	35.4157	54.9396
353499	Tmc4	25.5541	29.6705	29.3606	24.005	35.8746	25.8188	21.8794	24.2816	25.1286	1397.32	1605.84	1563.21	1306.96	1966.25	1427.01	1191.98	1324.15	1369.89
74424	Tmc5	2.91669	1.74094	1.63963	0.285719	3.74191	0.43592	0.0439252	1.56604	2.47509	338.831	200.73	187.926	33.488	439.916	51.6056	5.13342	181.997	290.91
217353	Tmc6	10.8418	9.02913	8.8134	8.99216	8.75381	11.5939	8.97911	8.36898	7.71873	644.256	552.503	506.425	562.784	558.886	720.234	566.73	536.154	494.456
209760	Tmc7	1.99325	1.66307	2.16646	1.68623	2.08752	1.69225	1.37226	1.20358	1.61397	238.613	199.736	250.162	199.067	256.387	201.935	156.056	141.663	186.434
217356	Tmc8	1.7203	1.96593	1.64049	2.039	3.4125	1.80857	1.75379	1.56481	1.66388	98.3086	110.302	93.9632	119.068	190.907	103.211	102.668	89.523	98.1707
330401	Tmcc1	8.25791	7.71439	9.17762	8.64823	6.5955	7.77729	9.83993	8.57246	8.15184	1362.96	1278.91	1480.23	1412.08	1110.39	1277.8	1571.85	1394	1303.24
68875	Tmcc2	40.5797	43.0349	36.1696	48.8176	26.6053	45.3418	38.2563	36.1061	31.8998	3606.88	3793.99	3188.65	4400.88	2367.43	4091.42	3475.33	3256.28	2950.53
319880	Tmcc3	31.5882	27.9267	34.2599	27.9113	16.4869	29.6702	40.154	29.1072	26.5436	5173.13	4588.96	5448.65	4529.25	2762.15	4835.22	6334.64	4715.21	4242.96
68944	Tmco1	17.5164	19.6793	16.6193	18.676	17.4673	18.5912	19.7555	19.2352	20.3317	2408.08	2722.77	2264.88	2515.32	2434.75	2506.24	2608.8	2543.04	2594.77
69469	Tmco2	0	0.0682637	0.0817069	0	0	0	0	0	0	0	0.993711	1.2203	0	0	0	0	0	0
234076	Tmco3	8.02859	8.237	8.10311	8.22875	7.406	8.48854	8.27359	8.57889	8.69323	1003.13	1033.46	988.445	1034.41	948.078	1063.52	1010.26	1072.31	1078.08
77056	Tmco4	4.82799	5.8782	5.72995	5.01427	6.93079	4.95537	4.40588	4.32727	4.02622	419.959	510.767	491.782	440.925	606.844	436.404	387.06	380.719	357.558
71983	Tmco6	6.48672	6.55741	5.04889	5.90062	6.53347	7.01775	5.46866	6.03682	6.77117	242.431	243.459	179.384	221.393	245.32	265.881	202.257	228.234	258.486
17083	Tmed1	9.60567	10.145	8.17625	10.6915	13.4473	9.60824	8.47695	10.3408	10.7552	365.555	383.572	302.635	409.297	511.851	369.092	322.379	393.508	407.994
68581	Tmed10	50.1733	52.7551	53.3571	54.241	63.819	49.5464	54.1574	48.4621	51.456	4622.42	4884.09	4695.72	4897.61	6055.52	4516.61	4687.84	4355.15	4459.11
56334	Tmed2	144.868	157.568	154.816	157.584	208.364	146.878	145.955	136.913	150.291	7375.06	8030.18	7598.82	7797.11	10862.3	7367.25	6989.66	6810.63	7229.51
66111	Tmed3	36.7657	42.8184	32.462	36.5861	57.1921	38.3278	31.0709	36.5725	40.2757	1299.96	1507.46	1151.97	1319.05	2031.73	1366.43	1114.98	1286.77	1439.24
103694	Tmed4	43.8908	44.2687	38.2683	44.0977	36.8471	45.5097	42.2629	43.3599	43.2424	1774.33	1781.72	1533.92	1795.33	1512.5	1861.17	1709.43	1760.95	1760.77
73130	Tmed5	17.1393	20.6764	19.2603	21.0041	25.6501	18.5381	19.1024	16.8721	17.9933	1875.5	2328.26	2018.38	2185.09	3024.07	1938.57	1858.3	1767.83	1791.39
66269	Tmed6	1.43417	1.11588	1.4227	1.64005	0.702409	1.78336	1.15671	1.10412	1.405	33.4058	25.8365	32.9482	38.1391	16.6006	41.5088	26.6938	25.578	32.4234
66676	Tmed7	75.0854	80.961	86.0231	79.2303	79.1251	80.7419	91.7523	78.2007	80.026	6445.42	7059.32	7061.89	6588.76	7120.73	6727.79	7111.84	6409.26	6264.01
382620	Tmed8	9.37798	8.4661	10.1463	9.65551	8.89257	8.79765	11.3966	9.11109	8.81221	1801.05	1642.6	1837.77	1830.68	1763.35	1679.42	2052.34	1720.61	1613.06
67511	Tmed9	58.8818	68.2385	51.7042	65.1352	102.237	55.9264	54.4875	56.7603	56.6807	2133.2	2477.32	1796.28	2415.78	3766.49	2073.2	1965.07	2079.69	2099.41
230157	Tmeff1	20.6488	21.1673	26.5263	19.3789	13.1222	23.0517	25.3173	22.9111	18.6909	1260.83	1309.71	1559.55	1174.87	829.107	1398.96	1470.21	1378.26	1108.7
56363	Tmeff2	1.31195	1.50714	1.46907	1.63468	0.647576	1.47735	1.85014	1.58214	1.81206	123.124	143.094	135.454	148.835	63.6356	135.745	163.243	144.614	159.415
67888	Tmem100	287.149	302.021	336.077	327.605	184.44	338.092	383.727	295.95	267.681	15039.3	16004.7	17606.5	16953.3	9928.07	17496.5	19587.1	15298.6	13524.1
76547	Tmem101	8.48863	7.79682	7.24823	7.9971	8.63942	7.49279	6.8955	7.99932	8.09385	267.247	245.447	214.773	252.09	272.065	238.956	211.497	250.861	253.983
380705	Tmem102	0.326444	0.246731	0.117831	0.229739	0.20614	0.110329	0.0494092	0.241102	0.0874048	13.3623	9.93711	4.88121	9.30221	8.30029	4.48744	2.05337	9.83769	3.6026
320534	Tmem104	3.11102	2.62526	3.00291	3.19483	3.70896	2.75354	2.78014	2.56161	2.72238	368.419	308.05	361.209	378.6	433.46	327.583	336.752	301.033	318.83
217203	Tmem106a	6.21937	10.2539	9.96431	7.91684	18.166	5.64198	4.78671	4.82266	5.16893	381.781	632	597.948	481.855	1127	346.655	288.498	293.163	309.823
71900	Tmem106b	43.2066	41.4339	49.2205	44.2741	30.4201	48.6439	54.3505	45.7735	46.715	7013.32	6785.06	7584.18	6898.52	5148.95	7638.74	7971.17	7109.7	6852.14
380967	Tmem106c	7.70713	6.83156	7.15807	6.34331	6.46614	7.99878	6.54754	8.08652	9.06061	335.967	298.113	306.296	275.345	284.054	353.386	286.445	346.287	386.378
66910	Tmem107	8.30144	7.04303	7.62321	6.48509	9.93173	8.51915	5.46414	8.90445	12.0444	186.118	157.006	167.181	144.184	225.03	190.716	122.175	197.738	265.691
81907	Tmem108	0.66375	0.766807	0.555834	0.8759	0.69649	0.479606	0.677599	0.655453	0.6003	71.584	82.478	62.2354	93.9523	74.7026	51.6056	74.9479	69.8476	63.9461
68539	Tmem109	45.5947	42.0779	32.8097	44.1574	29.1841	48.4151	45.3991	45.3843	44.3718	2068.3	1908.92	1454.6	2008.35	1327.12	2228.01	2050.29	2063.95	2012.05
216821	Tmem11	17.1152	19.3575	18.8935	16.9819	21.4314	17.484	16.7289	16.6555	17.8895	485.816	542.566	541.814	486.506	603.155	496.984	483.568	468.274	507.966
69179	Tmem110	10.1612	10.1773	9.26521	11.4326	9.68141	11.5814	11.1117	12.0524	10.5405	917.229	922.164	800.518	1033.48	884.442	1051.18	979.457	1083.13	935.774
56395	Tmem115	17.4345	19.443	16.0639	21.3702	20.8489	19.8071	18.4363	17.5759	18.3227	876.188	968.868	812.721	1085.57	1037.54	1006.31	956.87	888.343	947.482
77462	Tmem116	12.3773	10.0661	12.7206	10.2256	5.75644	11.6556	12.5094	11.3041	9.68973	369.373	303.082	375.853	302.322	174.306	348.898	371.66	333.498	284.605
320709	Tmem117	1.56807	1.44055	1.46433	1.52767	0.758052	1.34178	1.63106	1.53468	1.89587	116.443	107.321	104.946	110.696	58.102	98.7237	113.962	111.166	133.296
231633	Tmem119	19.9533	25.8805	15.8396	28.5719	15.6957	22.1575	20.8318	21.6159	25.4767	1092.85	1415.04	870.075	1585.1	856.775	1231.8	1168.37	1194.3	1421.22
215210	Tmem120a	6.85499	7.89109	5.2576	7.67121	10.0669	6.7998	6.8492	8.01449	10.4267	192.799	218.616	145.216	214.881	281.288	192.96	194.043	228.234	297.214
330189	Tmem120b	5.32059	5.05663	4.21065	4.56936	5.43291	4.68821	4.99584	6.64666	8.84807	228.114	215.635	178.164	196.277	233.33	203.057	216.63	287.261	385.478
69195	Tmem121	0.171803	0.0455706	0	0.247997	0.211869	0.100192	0.0446458	0.174866	0.193969	3.81781	0.993711	0	5.58133	4.61127	2.24372	1.02668	3.93508	4.50324
71929	Tmem123	83.1651	91.2165	106.402	94.1101	97.0362	85.8885	104.594	86.5863	89.1008	6117.09	6722.45	7543.91	6640.85	7304.26	6136.57	7109.79	6130.85	5997.42
230678	Tmem125	3.36785	3.62261	3.94326	2.47877	3.56699	4.21865	3.20816	3.4821	4.69929	140.305	149.057	162.3	103.255	148.483	177.254	134.496	144.614	192.739
66271	Tmem126a	20.6015	22.6834	19.363	25.5544	33.0546	22.832	23.7866	25.1754	28.2756	348.375	377.61	327.041	414.879	557.042	374.701	389.113	410.232	444.92
68472	Tmem126b	18.0761	17.3212	15.5853	17.9843	18.9081	19.326	18.0912	17.9053	19.6809	342.649	331.899	279.449	333.019	372.591	362.361	321.352	331.53	349.452
69470	Tmem127	24.4352	24.9729	26.2549	26.7353	28.1729	24.3234	26.927	23.3493	24.5849	3049.48	3125.22	3208.17	3297.63	3563.59	3031.27	3282.31	2879.49	2975.74
66309	Tmem128	27.4682	33.0966	30.5792	30.9615	40.4748	30.9415	28.3114	26.7218	27.3551	628.03	747.27	654.082	685.573	927.788	691.066	605.744	594.197	589.925
68366	Tmem129	9.23088	8.81534	8.50975	10.0135	9.84549	10.5573	9.7251	8.93452	10.3412	566.945	538.591	514.967	606.504	603.155	643.948	585.21	534.187	602.534
243339	Tmem130	0.0340828	0.0236907	0.0146294	0.0110343	0.0326913	0	0.0246715	0.0236548	0.0983022	2.86336	1.98742	1.2203	0.930221	2.76676	0	2.05337	1.96754	8.10584
56030	Tmem131	13.7792	10.9083	17.4038	11.9956	12.3929	11.9808	17.6428	12.7192	12.2624	2898.67	2306.4	3688.97	2504.16	2651.48	2498.38	3657.05	2658.14	2536.23
98170	Tmem132a	4.65389	5.09231	4.36401	4.71283	6.32224	4.47333	3.7079	4.2508	4.41191	407.551	441.208	379.514	417.669	546.897	398.26	333.672	374.816	397.186
208151	Tmem132b	0.0225255	0.0272107	0.0293096	0.0330465	0.0213538	0.0353326	0.0290887	0.0468322	0.0470729	5.72672	6.95597	7.32181	8.37199	5.53353	8.97488	7.18679	11.8052	11.7084
208213	Tmem132c	6.46278	7.77621	4.99925	7.08291	3.77172	5.98191	6.1674	6.87156	6.41791	1045.13	1255.06	804.179	1148.82	614.222	973.775	997.937	1114.61	1044.75
243274	Tmem132d	2.62952	2.56644	3.11577	3.00291	1.22559	2.30677	2.60327	2.4704	2.01624	349.33	338.855	411.242	403.716	163.239	309.633	349.073	331.53	273.797
270893	Tmem132e	0.0262494	0	0.0112456	0	0.0170346	0	0	0.00897439	0.0242644	2.86336	0	1.2203	0	1.84451	0	0	0.983769	2.70195
66990	Tmem134	22.6208	23.6946	19.6767	23.9448	24.7124	24.4416	20.0269	23.9583	23.3855	840.873	870.491	730.961	879.059	912.11	912.072	750.506	874.571	844.809
72759	Tmem135	17.8703	16.4291	18.6088	16.5266	15.4299	17.4083	20.6974	20.6875	23.0935	1612.07	1494.54	1605.92	1457.66	1436.87	1558.26	1745.36	1822.92	1966.12
235300	Tmem136	1.71995	1.71836	1.29807	1.25554	0.851043	1.36889	1.87427	1.93238	1.70084	162.257	162.969	118.369	117.208	82.0807	129.014	168.376	179.046	152.21
72982	Tmem138	4.96558	6.00958	5.11421	6.68912	8.50824	5.33702	5.26977	4.6261	6.08599	92.5819	110.302	93.9632	122.789	157.706	99.8455	96.5083	85.5879	109.879
109218	Tmem139	5.06955	4.99333	5.32954	4.79473	4.4426	5.57819	5.56567	5.83865	4.23617	152.712	149.057	162.3	143.254	134.649	167.157	168.376	175.111	126.091
68487	Tmem140	3.12778	4.18992	3.3521	3.0736	4.18418	3.51817	2.87316	2.30621	2.18308	214.752	289.17	219.654	212.09	290.51	244.565	193.017	158.387	148.607
51875	Tmem141	6.37053	5.49759	5.02444	6.09521	5.93405	5.54399	5.4059	6.07097	6.62271	142.213	122.226	122.03	136.743	125.427	125.648	125.255	134.776	142.303
70209	Tmem143	3.69119	3.63877	3.23152	3.16959	2.84719	3.34724	3.42276	4.57291	5.76792	183.255	178.868	159.86	157.207	140.183	168.279	173.51	228.234	289.108
70652	Tmem144	2.59973	2.65877	3.05198	3.03681	1.80737	3.19569	2.9691	3.04286	3.32388	150.804	155.019	176.944	173.021	107.904	182.863	167.349	173.143	186.434
330485	Tmem145	0	0.0433248	0	0	0	0.0237122	0.0214602	0.0627492	0.0188779	0	1.98742	0	0	0	1.12186	1.02668	2.95131	0.900649
69804	Tmem147	36.3172	38.3358	31.2362	39.4555	46.5224	40.0407	36.0028	32.8674	40.3969	583.171	607.157	491.782	626.969	751.638	649.557	571.863	528.284	634.057
75712	Tmem14a	9.16982	8.21239	8.56472	8.14643	4.23531	10.4257	9.51873	9.33537	10.5588	185.164	166.943	162.3	160.928	87.6142	207.544	178.643	183.965	199.944
66154	Tmem14c	54.4901	61.1223	49.1895	60.3394	78.3279	55.3993	53.2874	57.4062	60.5935	1110.98	1234.19	962.818	1211.15	1589.04	1126.35	1058.51	1156.91	1196.06
232086	Tmem150a	12.0293	11.7223	10.3612	11.5858	9.84499	11.3105	10.744	11.3123	11.5848	377.963	363.698	323.38	359.996	304.344	355.63	339.832	351.206	353.955
330460	Tmem150b	1.64234	1.75917	2.0461	1.88862	1.19678	1.67517	1.96697	2.69477	1.52416	61.085	53.6604	78.0993	67.9061	41.5015	67.3116	72.8946	93.4581	62.1448
231503	Tmem150c	0.905877	0.767021	0.712322	0.925106	0.748824	0.538705	0.768566	0.86217	1.28371	81.1285	68.566	64.676	82.7897	67.3246	48.24	68.7878	76.734	114.382
381199	Tmem151a	1.19713	0.801396	0.62399	1.31202	0.694389	0.848061	0.991563	0.451131	0.77958	123.124	82.478	62.2354	134.882	71.9359	87.5051	100.615	46.2371	79.2571
210573	Tmem151b	0.200953	0.121936	0.202871	0.0805543	0.130182	0.184587	0.150693	0.198974	0.377827	22.9069	13.9119	23.1857	9.30221	14.7561	21.3153	17.4536	22.6267	43.2311
320782	Tmem154	5.8164	5.35265	6.20634	5.77441	5.45333	5.85226	5.91021	5.92263	5.31684	586.988	544.553	616.252	575.807	566.264	582.245	574.943	588.294	517.873
72309	Tmem158	4.75295	3.45233	3.1889	2.73551	3.15393	3.64982	2.51374	4.24144	5.92516	103.081	74.5283	67.1166	60.4644	68.2468	79.6521	55.4409	94.4418	137.799
233806	Tmem159	28.4351	27.4508	27.4003	29.2432	22.3319	31.1259	27.3936	28.3966	27.8616	844.691	818.818	773.671	866.036	676.013	933.388	788.493	841.123	811.485
69094	Tmem160	34.7805	37.0831	25.0937	32.4776	49.8727	33.771	30.0938	31.7823	26.5093	322.605	337.862	218.434	304.182	454.672	315.243	277.205	299.066	253.082
234371	Tmem161a	9.11332	9.67372	7.91509	9.7616	9.97622	9.93599	8.93822	9.20388	9.83798	704.386	745.283	583.304	753.479	777.461	774.083	676.585	704.379	742.135
72745	Tmem161b	7.35684	7.20731	7.88076	7.30588	7.24355	7.54674	8.80209	7.90503	7.83356	513.496	505.799	524.73	490.227	527.53	516.056	559.543	535.17	502.562
72160	Tmem163	10.5098	10.0815	10.3525	10.9375	8.64047	10.913	11.5243	10.1288	11.1288	566.945	539.585	549.136	586.039	463.894	588.977	612.93	542.057	589.024
209497	Tmem164	36.4318	36.0911	34.9268	34.4481	29.4065	34.4711	35.1712	35.5675	32.2803	4873.44	4866.2	4318.65	4587.85	3984.14	4665.82	4564.64	4712.25	4176.31
21982	Tmem165	58.6749	65.6128	62.8014	63.5021	68.088	64.427	66.3492	62.0281	59.6813	2388.04	2674.08	2435.72	2548.81	2852.53	2609.45	2548.23	2511.56	2383.12
66074	Tmem167	7.17522	7.92026	8.63947	7.79492	9.15564	7.32684	8.71992	7.60372	7.92518	2342.23	2631.35	2691.99	2447.41	3137.51	2324.49	2569.79	2371.87	2336.28
67495	Tmem167b	32.9736	34.473	33.9764	36.172	33.3547	34.5473	34.747	34.6222	33.1455	2606.61	2739.66	2556.53	2816.71	2718.81	2710.41	2588.27	2698.48	2485.79
101118	Tmem168	21.5839	23.7742	23.6034	22.5542	24.3153	21.8386	24.6246	21.4997	22.9213	2432.9	2720.78	2494.3	2484.62	2870.98	2426.58	2523.59	2349.24	2384.92
271711	Tmem169	0.0212658	0.0109608	0	0.0208395	0	0.024987	0.0117593	0.077867	0.0514181	1.90891	0.993711	0	1.86044	0	2.24372	1.02668	6.88638	4.50324
103765	Tmem17	1.25451	1.58895	1.36634	1.23383	2.04494	1.9207	1.61041	1.788	2.06573	41.0415	51.673	43.9309	39.9995	67.3246	62.8242	51.3342	58.0424	65.7474
66817	Tmem170	7.26006	6.673	6.58596	6.84793	6.44075	7.40623	7.11892	7.31091	7.42312	303.516	278.239	258.704	279.997	272.065	305.146	277.205	296.114	288.208
621976	Tmem170b	15.0477	14.1949	18.9552	15.0447	12.4798	14.9378	19.7962	15.2376	14.3048	2897.72	2775.43	3392.44	2805.55	2504.84	2813.62	3436.31	2805.71	2482.19
380863	Tmem171	1.63421	2.77697	2.6862	1.30755	1.94088	0.932098	0.904125	1.13363	0.743682	51.5405	86.4528	86.6414	40.9297	60.8688	29.1684	28.7472	35.4157	23.4169
72512	Tmem173	8.40349	14.2519	13.0832	8.98506	29.2139	6.8348	7.09597	6.26076	7.20339	505.86	849.623	766.35	533.017	1767.04	412.844	417.86	372.848	420.603
68344	Tmem174	0.0147782	0.0152283	0	0.0144723	0	0.0346359	0.0160039	0.0460414	0	0.954453	0.993711	0	0.930221	0	2.24372	1.02668	2.95131	0
72392	Tmem175	6.5885	6.04148	6.29344	5.45742	4.89044	6.37284	6.51021	5.78026	6.84884	526.858	481.95	506.425	429.762	394.725	504.837	517.449	457.453	528.681
66058	Tmem176a	182.078	212.713	192.675	202.001	348.227	172.906	160.301	153.525	165.269	3927.57	4536.29	4011.13	4333.9	7581.86	3731.31	3387.03	3296.61	3525.14
65963	Tmem176b	188.035	233.284	196.151	204.362	387.83	175.495	150.66	154.843	167.278	5138.77	6461.11	5253.4	5645.51	10949	4914.87	4109.82	4357.11	4644.65
66343	Tmem177	2.20403	2.52997	1.78751	2.24529	2.22291	2.26817	2.39022	2.13449	2.62038	216.661	249.421	172.063	217.672	223.186	222.128	226.897	204.624	244.076
68027	Tmem178	13.0603	12.7267	13.4476	13.487	8.19565	16.0239	16.6694	14.5604	12.6399	471.5	455.12	463.715	485.575	296.966	580.002	588.29	527.3	459.331
434008	Tmem178b	0.0623787	0.0757118	0.0797341	0.0308306	0.0198888	0.110568	0.102471	0.108852	0.132444	5.72672	6.95597	7.32181	2.79066	1.84451	10.0967	9.24016	9.83769	11.7084
